,Unnamed: 0,Block,Lot,Building_Class,Tax_Class,Building_Count,DOF_Gross_Square_Footage,Address,BoroughName,BBL,ENERGY STAR Score,LetterScore,latitude,longitude,NTA
15946,20255,9715,146,D1,2,1,109500,141-30 PERSHING CRESCENT,QUEENS,-2147483648,39,D,42.822518,-73.731537,Crescent
15947,20256,9716,118,D1,2,1,30574,84-11 LANDER STREET,QUEENS,-2147483648,70,B,40.713307,-73.815659,Briarwood
15948,20258,9719,2,D7,0,5,357885,141-10 82 DRIVE,QUEENS,-2147483648,73,B,40.713422,-73.818009,Briarwood
15949,20259,3976,1,W1,0,3,171435,128-02 7 AVENUE,QUEENS,-2147483648,83,B,40.789929,-73.839506,College Point
15950,20260,143,350,M1,4,1,126980,43-23 37 AVENUE,QUEENS,-2147483648,57,C,40.750591,-73.91887,Long Island City
15951,20263,157,40,D4,2,1,68700,44-15 43 AVENUE,QUEENS,-2147483648,38,D,40.745163,-73.919517,Sunnyside
15952,20264,158,7501,R0,2,1,25035,41-32 44 STREET,QUEENS,-2147483648,0,F,40.745844,-73.920314,Sunnyside
15953,20265,168,36,D1,2,1,41574,45-16 44 STREET,QUEENS,-2147483648,37,D,40.742729,-73.920935,Sunnyside
15954,20266,171,61,C7,2,1,30468,47-56 45 STREET,QUEENS,-2147483648,12,D,40.739693,-73.920593,Sunnyside
15955,20267,9738,7501,R0,2,1,50071,143-20 HOOVER AVENUE,QUEENS,-2147483648,87,A,40.714117,-73.814331,Briarwood
15956,20268,175,1,D4,2,1,53400,42-05 48 AVENUE,QUEENS,-2147483648,35,D,40.739839,-73.922935,Sunnyside
15957,20270,185,27,D4,2,1,79000,41-12 41 STREET,QUEENS,-2147483648,69,C,40.746934,-73.922818,Sunnyside
15958,20271,186,1,D1,2,1,84000,41-43 39 PLACE,QUEENS,-2147483648,45,D,40.74601,-73.924641,Sunnyside
15959,20272,9754,34,O5,0,2,33384,155-25 JAMAICA AVENUE,QUEENS,-2147483648,36,D,40.703358,-73.800631,Jamaica
15960,20273,9755,6,D1,2,1,93480,89-11 153 STREET,QUEENS,-2147483648,38,D,40.70502,-73.803342,Jamaica
15961,20274,9755,50,D4,2,1,119900,155-01 90 AVENUE,QUEENS,-2147483648,51,D,40.704833,-73.802226,Jamaica
15962,20275,189,25,D4,2,1,53500,43-08 41 STREET,QUEENS,-2147483648,100,A,40.745078,-73.923185,Sunnyside
15963,20276,9758,21,D4,2,1,165200,160-10 89 AVENUE,QUEENS,-2147483648,0,F,40.706004,-73.800244,Jamaica
15964,20277,9758,35,D1,2,1,75600,89-20 161 STREET,QUEENS,-2147483648,51,D,40.705874,-73.799809,Jamaica
15965,20278,9758,41,O2,4,1,30000,89-30 161 STREET,QUEENS,-2147483648,80,B,40.705535,-73.799607,Jamaica
15966,20279,10819,1,D1,2,5,316540,92-41 190 STREET,QUEENS,-2147483648,94,A,40.710727,-73.769017,Hollis
15967,20281,190,20,D7,2,1,66749,43-07 39 PLACE,QUEENS,-2147483648,100,A,40.745411,-73.924741,Sunnyside
15968,20282,190,25,D1,2,1,53000,43-08 40 STREET,QUEENS,-2147483648,81,B,40.745397,-73.924075,Sunnyside
15969,20283,191,40,C1,2,1,28600,43-38 39 PLACE,QUEENS,-2147483648,74,B,40.744651,-73.925164,Sunnyside
15970,20284,10821,1,D1,2,1,45000,91-61 193 STREET,QUEENS,-2147483648,12,D,40.711503,-73.766289,Hollis
15971,20285,10823,31,C9,2,1,27849,195-24 JAMAICA AVENUE,QUEENS,-2147483648,92,A,40.713132,-73.765069,Hollis
15972,20286,193,55,D9,2,1,44600,45-54 41 STREET,QUEENS,-2147483648,57,C,40.741864,-73.92383,Sunnyside
15973,20288,194,17,C1,2,1,26600,45-25 39 PLACE,QUEENS,-2147483648,76,B,40.742996,-73.925243,Sunnyside
15974,20289,9769,54,M1,4,1,52926,161-02 87 ROAD,QUEENS,-2147483648,0,F,40.708821,-73.801034,Jamaica Hills
15975,20290,194,22,C1,2,1,26600,45-19 39 PLACE,QUEENS,-2147483648,76,B,40.743116,-73.925107,Sunnyside
15976,20291,196,12,D1,2,1,64758,47-21 41 STREET,QUEENS,-2147483648,49,D,40.740978,-73.923599,Sunnyside
15977,20292,9773,5,D1,0,1,99342,162-15 HIGHLAND AVENUE,QUEENS,-2147483648,40,D,40.710342,-73.800629,Jamaica Hills
15978,20293,196,22,D1,2,1,63492,47-07 41 STREET,QUEENS,-2147483648,78,B,40.74127,-73.923692,Sunnyside
15979,20294,196,7501,R0,2,1,27636,47-35 41 STREET,QUEENS,-2147483648,93,A,40.740606,-73.923694,Sunnyside
15980,20295,205,15,D1,2,1,32000,39-40 GREENPOINT AVENUE,QUEENS,-2147483648,92,A,40.738998,-73.926014,Sunnyside
15981,20296,205,24,D7,2,1,63484,48-30 40 STREET,QUEENS,-2147483648,93,A,40.738899,-73.925391,Sunnyside
15982,20298,214,7501,R0,2,1,515968,33-00 NORTHERN BOULEVARD,QUEENS,-2147483648,72,B,40.751801,-73.931579,Long Island City
15983,20301,217,5,O5,4,1,37645,36-01 43 AVENUE,QUEENS,-2147483648,67,C,40.746171,-73.92824,Sunnyside
15984,20302,228,1,F4,4,1,36100,47-55 37 STREET,QUEENS,-2147483648,0,F,40.740725,-73.928542,Sunnyside
15985,20303,9804,50,D1,2,1,44918,90-26 171 STREET,QUEENS,-2147483648,7,D,40.708301,-73.789378,Jamaica
15986,20305,243,9,F2,4,1,32000,33-01 33 STREET,QUEENS,-2147483648,0,F,40.761367,-73.923477,Astoria
15987,20307,245,9,F9,4,1,301000,32-07 QUEENS BOULEVARD,QUEENS,-2147483648,74,B,40.745107,-73.932948,Sunnyside
15988,20308,246,1,E1,4,1,193822,34-11 47 AVENUE,QUEENS,-2147483648,1,D,40.742605,-73.930546,Sunnyside
15989,20309,247,18,E1,4,1,70000,45-11 33 STREET,QUEENS,-2147483648,24,D,40.743435,-73.931803,Sunnyside
15990,20311,253,17,K4,4,1,71276,47-14 32 PLACE,QUEENS,-2147483648,83,B,40.742163,-73.933258,Sunnyside
15991,20312,253,27,F4,4,1,41130,47-10 32 PLACE,QUEENS,-2147483648,0,F,40.742539,-73.933184,Sunnyside
15992,20313,267,9,D8,2,1,259805,44-41 PURVES STREET,QUEENS,-2147483648,28,D,40.746287,-73.9406,Long Island City
15993,20314,268,15,D6,2,1,79897,26-14 JACKSON AVENUE,QUEENS,-2147483648,22,D,40.747183,-73.941753,Long Island City
15994,20315,271,10,F1,4,1,27600,27-20 SKILLMAN AVENUE,QUEENS,-2147483648,0,F,40.744558,-73.939483,Long Island City
15995,20317,295,35,E9,4,1,96000,30-01 REVIEW AVENUE,QUEENS,-2147483648,67,C,40.73737,-73.939954,Long Island City
15996,20318,9814,1,D7,2,1,42880,164-03 89 AVENUE,QUEENS,-2147483648,8,D,40.707587,-73.797008,Jamaica
15997,20319,9814,26,D3,2,1,138240,164-30 HILLSIDE AVENUE,QUEENS,-2147483648,31,D,40.708962,-73.79772,Jamaica
15998,20320,9814,34,H4,4,1,31700,164-40 HILLSIDE AVENUE,QUEENS,-2147483648,13,D,40.708973,-73.797429,Jamaica
15999,20321,9817,30,D3,2,1,99344,166-33 89 AVENUE,QUEENS,-2147483648,52,D,40.708556,-73.794443,Jamaica
16000,20322,9818,49,D1,2,1,36768,166-05 88 AVENUE,QUEENS,-2147483648,1,D,40.709019,-73.795727,Jamaica
16001,20323,312,39,F5,0,3,28000,37-10 REVIEW AVENUE,QUEENS,-2147483648,64,C,40.733404,-73.937573,Long Island City
16002,20324,312,89,E1,4,1,302677,38-20 REVIEW AVENUE,QUEENS,-2147483648,49,D,40.731364,-73.935048,Long Island City
16003,20325,9829,48,D4,0,1,66580,87-70 173 STREET,QUEENS,-2147483648,70,B,40.711356,-73.789262,Jamaica
16004,20326,9830,7502,R0,2,1,33349,87-12 175 STREET,QUEENS,-2147483648,47,D,40.711272,-73.787772,Jamaica
16005,20327,4137,12,E1,4,1,32210,18-30 132 STREET,QUEENS,-2147483648,0,F,40.782849,-73.837065,College Point
16006,20329,4148,110,O2,4,1,40872,19-02 WHITESTONE EXPWY SR W,QUEENS,-2147483648,19,D,40.782141,-73.825977,College Point
16007,20330,4157,2,D3,2,1,58380,19-10 PARSONS BOULEVARD,QUEENS,-2147483648,61,C,40.782328,-73.822277,Whitestone
16008,20331,9835,3,D4,2,1,341305,175-01 HILLSIDE AVENUE,QUEENS,-2147483648,34,D,40.711982,-73.787458,Jamaica Estates
16009,20332,9835,40,O5,4,1,34000,175-61 HILLSIDE AVENUE,QUEENS,-2147483648,21,D,40.712351,-73.785733,Jamaica Estates
16010,20333,9837,44,D4,2,1,54991,87-15 165 STREET,QUEENS,-2147483648,80,B,40.710444,-73.798257,Jamaica Hills
16011,20334,9838,62,D6,2,1,123914,87-50 167 STREET,QUEENS,-2147483648,2,D,40.709978,-73.795884,Jamaica Hills
16012,20335,9843,19,D4,2,1,58300,170-40 HIGHLAND AVENUE,QUEENS,-2147483648,76,B,40.712836,-73.791533,Jamaica Estates
16013,20336,9844,110,D7,2,1,84611,87-50 KINGSTON PLACE,QUEENS,-2147483648,44,D,40.712395,-73.789855,Jamaica Estates
16014,20337,341,45,C7,2,1,31500,29-15 36 AVENUE,QUEENS,-2147483648,75,B,40.757215,-73.930803,Long Island City
16015,20338,342,24,D7,2,1,61000,36-06 30 STREET,QUEENS,-2147483648,4,D,40.756864,-73.930779,Long Island City
16016,20341,9858,14,D1,2,1,55626,164-10 84 AVENUE,QUEENS,-2147483648,96,A,40.714966,-73.802233,Jamaica Hills
16017,20342,9860,40,D4,2,1,93000,84-50 169 STREET,QUEENS,-2147483648,37,D,40.714826,-73.795577,Jamaica Hills
16018,20343,373,21,O2,4,1,95355,31-10 37 AVENUE,QUEENS,-2147483648,84,B,40.754645,-73.930731,Long Island City
16019,20345,387,12,C1,2,1,30750,38-05 CRESCENT STREET,QUEENS,-2147483648,43,D,40.755534,-73.935901,Long Island City
16020,20346,387,31,H3,4,1,66018,38-26 27 STREET,QUEENS,-2147483648,42,D,40.754815,-73.935898,Long Island City
16021,20347,9880,30,D1,2,1,33000,170-25 HIGHLAND AVENUE,QUEENS,-2147483648,0,F,40.712905,-73.792283,Jamaica Estates
16022,20348,400,7501,R0,2,1,431250,30-02 39 AVENUE,QUEENS,-2147483648,88,A,40.752121,-73.934058,Long Island City
16023,20349,402,25,H9,4,1,56156,40-03 29 STREET,QUEENS,-2147483648,48,D,40.75212,-73.935605,Long Island City
16024,20351,403,9,O3,4,1,49276,29-27 QUEENS PLAZA NORTH,QUEENS,-2147483648,0,F,40.750023,-73.936349,Long Island City
16025,20352,414,7501,R0,2,1,65710,24-15 QUEENS PLAZA NORTH,QUEENS,-2147483648,31,D,40.751217,-73.94056,Long Island City
16026,20354,416,7501,R0,2,1,29900,27-16 41 AVENUE,QUEENS,-2147483648,0,F,40.751322,-73.937998,Long Island City
16027,20356,424,25,D6,0,1,42301,42-14 CRESCENT STREET,QUEENS,-2147483648,30,D,40.750203,-73.941117,Long Island City
16028,20357,429,7501,R0,2,1,48046,42-60 CRESCENT STREET,QUEENS,-2147483648,33,D,40.749193,-73.942051,Long Island City
16029,20358,438,7501,R0,2,1,72449,21-45 44 DRIVE,QUEENS,-2147483648,75,B,40.747976,-73.945819,Long Island City
16030,20359,446,1,H9,4,1,26616,44-04 21 STREET,QUEENS,-2147483648,76,B,40.749379,-73.947016,Long Island City
16031,20360,449,13,F1,4,1,120570,44-02 11 STREET,QUEENS,-2147483648,69,C,40.74947,-73.949523,Long Island City
16032,20361,450,2,D2,2,1,35000,9-01 44 DRIVE,QUEENS,-2147483648,22,D,40.749166,-73.95203,Long Island City
16033,20362,454,1,F4,4,1,33900,9-09 44 AVENUE,QUEENS,-2147483648,3,D,40.750427,-73.950924,Long Island City
16034,20363,459,5,HB,4,1,31520,11-01 43 AVENUE,QUEENS,-2147483648,0,F,40.751801,-73.947672,Long Island City
16035,20364,460,16,E1,0,3,43248,42-11 10 STREET,QUEENS,-2147483648,0,F,40.75304,-73.947948,Long Island City
16036,20365,462,1,K2,4,1,47657,42-25 VERNON BOULEVARD,QUEENS,-2147483648,18,D,40.753594,-73.949716,Long Island City
16037,20366,465,1,D1,2,25,774036,41-01 VERNON BOULEVARD,QUEENS,-2147483648,0,F,40.7561,-73.947171,Long Island City
16038,20367,502,41,D1,2,1,76129,11-15 BROADWAY,QUEENS,-2147483648,52,D,40.767358,-73.935228,Astoria
16039,20368,503,5,D5,2,1,100000,31-01 VERNON BOULEVARD,QUEENS,-2147483648,71,B,40.768989,-73.935611,Astoria
16040,20369,503,7502,R0,2,1,76910,11-24 31 AVENUE,QUEENS,-2147483648,13,D,40.768791,-73.934608,Astoria
16041,20370,4285,10,D4,2,16,500710,26-10 UNION STREET,QUEENS,-2147483648,28,D,40.774144,-73.826599,Flushing
16042,20371,9913,59,D4,2,1,47844,88-50 179 STREET,QUEENS,-2147483648,39,D,40.711002,-73.784175,Jamaica
16043,20372,9914,1,W1,0,2,109400,179-01 90 AVENUE,QUEENS,-2147483648,73,B,40.710874,-73.783193,Jamaica
16044,20373,4343,10,D4,2,6,261776,139-10 28 ROAD,QUEENS,-2147483648,2,D,40.772045,-73.829067,Flushing
16045,20374,4360,1,M9,4,1,132427,130-30 31 AVENUE,QUEENS,-2147483648,7,D,40.769883,-73.839058,College Point
16046,20375,4362,24,O2,4,1,57834,30-56 WHITESTONE EXPWY,QUEENS,-2147483648,80,B,40.77021,-73.837165,College Point
16047,20376,531,17,D7,2,1,102141,14-19 BROADWAY,QUEENS,-2147483648,93,A,40.766103,-73.93294,Astoria
16048,20377,4374,49,D4,2,3,176061,31-31 138 STREET,QUEENS,-2147483648,64,C,40.769754,-73.830086,Flushing
16049,20378,9917,13,D4,2,1,58146,88-30 182 STREET,QUEENS,-2147483648,26,D,40.712347,-73.780463,Hollis
16050,20379,535,51,D1,2,1,59247,30-50 21 STREET,QUEENS,-2147483648,87,A,40.768617,-73.929086,Astoria
16051,20380,538,12,E1,4,1,35000,28-15 14 STREET,QUEENS,-2147483648,92,A,40.771745,-73.929004,Astoria
16052,20381,4411,1,D4,2,3,176086,31-65 138 STREET,QUEENS,-2147483648,0,F,40.7688,-73.829508,Flushing
16053,20382,548,5,C1,2,1,32028,23-15 30 AVENUE,QUEENS,-2147483648,0,F,40.76927,-73.925835,Astoria
16054,20383,551,7501,R0,2,1,44377,21-17 31 AVENUE,QUEENS,-2147483648,0,F,40.767122,-73.929103,Astoria
16055,20385,562,1,K1,4,1,27600,24-02 34 AVENUE,QUEENS,-2147483648,0,F,40.761512,-73.931483,Long Island City
16056,20386,9937,25,D1,2,1,57186,178-60 WEXFORD TERRACE,QUEENS,-2147483648,86,A,40.713408,-73.783681,Jamaica Estates
16057,20388,571,1,D1,2,1,82637,30-60 CRESCENT STREET,QUEENS,-2147483648,46,D,40.76714,-73.925982,Astoria
16058,20389,9945,48,D1,2,1,102108,86-75 MIDLAND PARKWAY,QUEENS,-2147483648,98,A,40.714613,-73.782348,Jamaica Estates
16059,20390,578,35,D7,2,1,43552,25-32 30 DRIVE,QUEENS,-2147483648,1,D,40.766061,-73.925018,Astoria
16060,20391,9954,49,D4,2,1,58350,87-46 CHELSEA STREET,QUEENS,-2147483648,78,B,40.714872,-73.775989,Jamaica Estates
16061,20392,9954,66,D1,2,1,95040,185-01 HILLSIDE AVENUE,QUEENS,-2147483648,81,B,40.714517,-73.776843,Jamaica Estates
16062,20393,587,34,C7,2,1,64896,30-02 BROADWAY,QUEENS,-2147483648,2,D,40.76217,-73.92618,Long Island City
16063,20394,11018,21,W1,0,2,97200,201-15 115 AVENUE,QUEENS,-2147483648,80,B,40.698483,-73.752648,St. Albans
16064,20395,596,30,D9,2,1,29160,26-25 28 STREET,QUEENS,-2147483648,93,A,40.770153,-73.921189,Astoria
16065,20396,596,7502,R0,2,1,44484,26-05 28 STREET,QUEENS,-2147483648,0,F,40.770622,-73.920837,Astoria
16066,20397,9994,31,H3,4,1,262911,90-75 SUTPHIN BOULEVARD,QUEENS,-2147483648,0,F,40.701052,-73.807638,Jamaica
16067,20400,602,14,F5,4,1,26500,36-31 33 STREET,QUEENS,-2147483648,75,B,40.754735,-73.928653,Long Island City
16068,20401,613,35,O5,4,1,30000,31-15 31 STREET,QUEENS,-2147483648,0,F,40.763784,-73.923684,Astoria
16069,20402,614,10,D1,2,1,38400,31-77 32 STREET,QUEENS,-2147483648,46,D,40.761944,-73.924008,Astoria
16070,20403,621,47,C1,2,1,26550,32-32 34 STREET,QUEENS,-2147483648,0,F,40.760194,-73.923676,Astoria
16071,20404,11049,1,W1,0,1,252665,207-01 116 AVENUE,QUEENS,-2147483648,85,A,40.698134,-73.746023,Cambria Heights
16072,20405,624,21,C1,2,1,29500,31-53 34 STREET,QUEENS,-2147483648,0,F,40.761864,-73.921878,Astoria
16073,20406,627,7,D1,2,1,35670,28-25 33 STREET,QUEENS,-2147483648,88,A,40.76678,-73.918961,Astoria
16074,20407,627,30,D1,2,1,61000,28-30 34 STREET,QUEENS,-2147483648,80,B,40.766515,-73.918525,Astoria
16075,20408,628,21,D1,2,1,65476,28-08 35 STREET,QUEENS,-2147483648,69,C,40.766895,-73.917116,Astoria
16076,20409,632,75,C1,2,1,27200,34-01 28 AVENUE,QUEENS,-2147483648,65,C,40.767396,-73.917458,Astoria
16077,20410,634,1,C1,2,1,30000,34-15 37 AVENUE,QUEENS,-2147483648,54,D,40.753584,-73.928101,Long Island City
16078,20411,638,25,C7,2,1,43300,35-02 35 STREET,QUEENS,-2147483648,100,A,40.756573,-73.925496,Astoria
16079,20412,638,31,C1,2,1,58000,35-20 35 STREET,QUEENS,-2147483648,51,D,40.756118,-73.926042,Astoria
16080,20413,640,24,W3,0,2,45300,35-12 37 STREET,QUEENS,-2147483648,0,F,40.755661,-73.924289,Astoria
16081,20414,640,48,F5,4,1,34575,36-13 36 AVENUE,QUEENS,-2147483648,94,A,40.754511,-73.92503,Astoria
16082,20415,10100,1,K6,0,1,400000,92-15 PARSONS BOULEVARD,QUEENS,-2147483648,68,C,40.70309,-73.799908,Jamaica
16083,20416,10102,10,O5,4,1,38255,162-24 JAMAICA AVENUE,QUEENS,-2147483648,49,D,40.704434,-73.797071,Jamaica
16084,20418,10141,43,M1,0,1,5400,108-43 SUTPHIN BOULEVARD,QUEENS,-2147483648,92,A,40.692483,-73.798309,Jamaica
16085,20419,4591,118,D4,2,1,40692,9-20 166 STREET,QUEENS,-2147483648,42,D,40.792373,-73.798247,Whitestone
16086,20420,10148,1,D3,2,4,155000,108-09 159 STREET,QUEENS,-2147483648,0,F,40.69512,-73.793732,Jamaica
16087,20421,10155,29,O2,0,1,78800,165-15 ARCHER AVENUE,QUEENS,-2147483648,27,D,40.704205,-73.793745,Jamaica
16088,20422,10155,123,K4,4,1,32737,92-23 165 STREET,QUEENS,-2147483648,100,A,40.704994,-73.794385,Jamaica
16089,20423,4603,32,D4,2,1,40692,166-40 POWELLS COVE BOULEVARD,QUEENS,-2147483648,44,D,40.793548,-73.795823,Whitestone
16090,20424,4603,34,D4,2,1,40692,166-35 9 AVENUE,QUEENS,-2147483648,37,D,40.793093,-73.795933,Whitestone
16091,20425,673,34,C1,2,1,26240,34-26 41 STREET,QUEENS,-2147483648,37,D,40.755603,-73.920788,Long Island City
16092,20426,673,42,C7,2,1,72625,34-50 41 STREET,QUEENS,-2147483648,28,D,40.755114,-73.921185,Long Island City
16093,20427,680,1,K4,0,2,27112,40-19 31 AVENUE,QUEENS,-2147483648,46,D,40.761128,-73.916371,Astoria
16094,20428,4743,1,C6,2,1,42382,159-03 16 AVENUE,QUEENS,-2147483648,81,B,40.785662,-73.803062,Whitestone
16095,20429,4756,1,C6,2,8,158640,16-37 160 STREET,QUEENS,-2147483648,81,B,40.783617,-73.80246,Whitestone
16096,20430,4772,1,D4,2,7,382016,26-21 UNION STREET,QUEENS,-2147483648,49,D,40.773806,-73.826117,Flushing
16097,20431,10343,15,E1,4,1,28000,180-50 LIBERTY AVENUE,QUEENS,-2147483648,95,A,40.705222,-73.778618,Jamaica
16098,20432,10343,40,M9,0,2,30000,182-10 LIBERTY AVENUE,QUEENS,-2147483648,0,F,40.705466,-73.777145,Jamaica
16099,20433,10343,47,E1,4,1,180000,182-20 LIBERTY AVENUE,QUEENS,-2147483648,85,A,40.705292,-73.776629,Jamaica
16100,20434,10343,100,E1,4,1,25045,106-10 DUNKIRK STREET,QUEENS,-2147483648,91,A,40.70372,-73.774482,St. Albans
16101,20435,776,150,U9,0,47,0,43-01 BERRIAN BOULEVARD,QUEENS,-2147483648,62,C,40.77871,-73.894634,Astoria
16102,20436,4788,8,D4,2,1,122514,30-11 PARSONS BOULEVARD,QUEENS,-2147483648,79,B,40.770306,-73.824463,Flushing
16103,20437,10353,85,G1,4,1,25668,187-07 HENDERSON AVENUE,QUEENS,-2147483648,61,C,40.708317,-73.770387,Hollis
16104,20438,807,7501,R0,2,1,34541,21-81 38 STREET,QUEENS,-2147483648,0,F,40.773459,-73.906475,Astoria
16105,20439,808,63,C7,2,1,32328,37-13 DITMARS BOULEVARD,QUEENS,-2147483648,0,F,40.773691,-73.907011,Astoria
16106,20440,811,32,F9,4,1,35000,19-02 STEINWAY STREET,QUEENS,-2147483648,77,B,40.778177,-73.899779,Astoria
16107,20441,848,69,C7,2,1,38207,20-78 31 STREET,QUEENS,-2147483648,1,D,40.778201,-73.908444,Astoria
16108,20442,10447,7,W1,0,1,110000,191-02 90 AVENUE,QUEENS,-2147483648,8,D,40.713765,-73.768918,Hollis
16109,20443,11417,7501,R0,2,2,202489,85-09 151 AVENUE,QUEENS,-2147483648,57,C,40.668739,-73.849581,Howard Beach
16110,20444,11431,15,D4,2,2,169000,86-10 151 AVENUE,QUEENS,-2147483648,100,A,40.668337,-73.848448,Howard Beach
16111,20445,11431,36,D4,2,2,169000,151-20 88 STREET,QUEENS,-2147483648,73,B,40.667892,-73.847664,Howard Beach
16112,20446,11440,7501,R0,2,1,52400,78-10 153 AVENUE,QUEENS,-2147483648,52,D,40.665423,-73.855531,Howard Beach
16113,20447,893,80,C9,2,1,38535,20-53 20 STREET,QUEENS,-2147483648,44,D,40.78327,-73.914378,Astoria
16114,20448,900,34,D8,2,1,37932,12-10 ASTORIA PARK SOUTH,QUEENS,-2147483648,16,D,40.776403,-73.927752,Astoria
16115,20449,907,8,E9,4,2,105500,4-05 26 AVENUE,QUEENS,-2147483648,91,A,40.776113,-73.932128,Astoria
16116,20452,4957,23,C1,2,1,41600,139-09 34 ROAD,QUEENS,-2147483648,47,D,40.76657,-73.82876,Flushing
16117,20453,4960,7501,R0,2,1,77943,35-06 LEAVITT STREET,QUEENS,-2147483648,83,B,40.764756,-73.829124,Flushing
16118,20456,10538,70,D4,2,2,185016,87-50 204 STREET,QUEENS,-2147483648,34,D,40.721818,-73.762279,Holliswood
16119,20457,4971,7501,R0,2,1,30120,135-37 37 AVENUE,QUEENS,-2147483648,48,D,40.761406,-73.831882,Flushing
16120,20460,4974,27,K4,4,1,76326,37-02 MAIN STREET,QUEENS,-2147483648,81,B,40.761351,-73.831197,Flushing
16121,20461,4976,15,H2,4,1,237452,135-13 ROOSEVELT AVENUE,QUEENS,-2147483648,16,D,40.75926,-73.831411,Flushing
16122,20462,4976,7501,R0,2,1,114044,39-07 PRINCE STREET,QUEENS,-2147483648,37,D,40.759603,-73.832166,Flushing
16123,20463,4977,50,HB,4,1,27358,137-72 NORTHERN BOULEVARD,QUEENS,-2147483648,15,D,40.763607,-73.828439,Flushing
16124,20464,4980,14,K2,4,1,28550,136-31 ROOSEVELT AVENUE,QUEENS,-2147483648,12,D,40.759967,-73.829001,Flushing
16125,20467,4981,60,D4,2,1,52200,33-38 PARSONS BOULEVARD,QUEENS,-2147483648,71,B,40.767053,-73.824409,Flushing
16126,20468,4995,64,D1,2,1,137300,144-45 35 AVENUE,QUEENS,-2147483648,79,B,40.766128,-73.822114,Flushing
16127,20469,4995,73,D1,2,1,79290,144-27 35 AVENUE,QUEENS,-2147483648,79,B,40.76611,-73.82267,Flushing
16128,20470,5002,57,I1,4,1,40572,35-06 PARSONS BOULEVARD,QUEENS,-2147483648,0,F,40.765509,-73.824181,Flushing
16129,20472,5010,55,D1,2,1,79224,36-20 BOWNE STREET,QUEENS,-2147483648,54,D,40.763574,-73.825837,Flushing
16130,20473,5013,16,C1,2,1,32370,143-20 37 AVENUE,QUEENS,-2147483648,18,D,40.763151,-73.824178,Flushing
16131,20474,5013,7501,R0,2,1,26600,143-36 37 AVENUE,QUEENS,-2147483648,0,F,40.763162,-73.823797,Flushing
16132,20475,5014,1,D7,2,1,57620,36-25 PARSONS BOULEVARD,QUEENS,-2147483648,55,C,40.76392,-73.82267,Flushing
16133,20476,5017,7503,R0,2,1,93932,149-06 NORTHERN BOULEVARD,QUEENS,-2147483648,2,D,40.765194,-73.816745,Flushing
16134,20477,5019,24,K3,4,1,222988,136-32 ROOSEVELT AVENUE,QUEENS,-2147483648,58,C,40.759616,-73.828222,Flushing
16135,20478,5019,101,D4,2,1,44962,136-39 41 AVENUE,QUEENS,-2147483648,55,C,40.758933,-73.828254,Flushing
16136,20479,5020,1,D4,2,1,276203,142-05 ROOSEVELT AVENUE,QUEENS,-2147483648,83,B,40.760863,-73.825511,Flushing
16137,20480,5022,8,D1,2,1,48786,38-15 BOWNE STREET,QUEENS,-2147483648,75,B,40.76173,-73.824535,Flushing
16138,20481,5023,1,D7,2,1,79832,143-01 41 AVENUE,QUEENS,-2147483648,32,D,40.76027,-73.823663,Flushing
16139,20482,5023,30,C1,2,1,42025,143-54 ROOSEVELT AVENUE,QUEENS,-2147483648,23,D,40.761422,-73.822403,Flushing
16140,20483,5023,35,D4,2,1,55603,143-55 41 AVENUE,QUEENS,-2147483648,28,D,40.760579,-73.821925,Flushing
16141,20484,5024,33,W2,4,1,33700,144-62 38 AVENUE,QUEENS,-2147483648,0,F,40.76297,-73.820249,Flushing
16142,20485,5024,7501,R0,2,1,101624,144-77 ROOSEVELT AVENUE,QUEENS,-2147483648,65,C,40.762479,-73.819348,Flushing
16143,20486,5025,1,D1,2,1,129838,144-15 41 AVENUE,QUEENS,-2147483648,79,B,40.76086,-73.821104,Flushing
16144,20487,5025,50,D1,2,1,200548,144-67 41 AVENUE,QUEENS,-2147483648,39,D,40.761538,-73.818383,Flushing
16145,20488,5026,7501,R0,2,1,53920,147-37 ROOSEVELT AVENUE,QUEENS,-2147483648,65,C,40.763134,-73.817316,Flushing
16146,20489,1064,100,H8,0,4,46435,22-02 90 STREET,QUEENS,-2147483648,32,D,40.768188,-73.880313,East Elmhurst
16147,20490,5040,7501,R0,2,1,87947,132-03 SANFORD AVENUE,QUEENS,-2147483648,69,C,40.754888,-73.832836,Flushing
16148,20491,10582,16,W1,0,1,104630,207-11 89 AVENUE,QUEENS,-2147483648,53,D,40.720735,-73.757449,Queens Village
16149,20492,5048,7502,R0,2,1,78620,41-07 BOWNE STREET,QUEENS,-2147483648,100,A,40.759682,-73.823641,Flushing
16150,20493,5048,7503,R0,2,1,35573,143-26 41 AVENUE,QUEENS,-2147483648,0,F,40.760033,-73.822925,Flushing
16151,20494,5049,6,D1,2,1,79448,143-06 BARCLAY AVENUE,QUEENS,-2147483648,75,B,40.759041,-73.823078,Flushing
16152,20495,5050,7502,R0,2,1,31825,144-49 BARCLAY AVENUE,QUEENS,-2147483648,100,A,40.760374,-73.819556,Flushing
16153,20496,5052,36,D1,2,1,112713,147-10 41 AVENUE,QUEENS,-2147483648,29,D,40.761415,-73.817529,Flushing
16154,20497,5066,712,K8,4,1,31517,44-44 COLLEGE POINT BOULEVARD,QUEENS,-2147483648,91,A,40.752636,-73.833073,Flushing
